in s,C1 in V,C2 in V
3.01164E-02,-9.026E-01,6.330E-04
3.01184E-02,1.539E+00,-8.793E-03
3.01204E-02,3.279E-01,2.469E-02
3.01224E-02,-9.026E-01,3.610E-03
3.01244E-02,1.617E+00,-4.080E-03
3.01264E-02,1.326E-01,1.973E-02
3.01284E-02,-8.440E-01,5.346E-03
3.01305E-02,1.558E+00,-1.152E-02
3.01325E-02,1.326E-01,1.800E-02
3.01345E-02,-8.245E-01,6.338E-03
3.01365E-02,1.461E+00,-1.995E-02
3.01385E-02,3.492E-02,1.948E-02
3.01405E-02,-8.440E-01,6.834E-03
3.01426E-02,1.344E+00,-2.368E-02
3.01446E-02,-1.018E-01,1.973E-02
3.01466E-02,-7.463E-01,8.819E-03
3.01486E-02,1.285E+00,-1.797E-02
3.01506E-02,-1.018E-01,1.924E-02
3.01526E-02,-7.073E-01,9.067E-03
3.01547E-02,1.265E+00,-3.832E-03
3.01567E-02,-1.409E-01,1.552E-02
3.01587E-02,-6.487E-01,9.811E-03
3.01607E-02,1.344E+00,1.105E-02
3.01627E-02,-2.385E-01,1.055E-02
3.01647E-02,-5.315E-01,8.819E-03
3.01668E-02,1.324E+00,1.700E-02
3.01688E-02,-2.776E-01,7.826E-03
3.01708E-02,-5.705E-01,5.842E-03
3.01728E-02,1.265E+00,1.502E-02
3.01748E-02,-3.557E-01,7.578E-03
3.01768E-02,-3.752E-01,2.865E-03
3.01788E-02,1.226E+00,7.330E-03
3.01809E-02,-3.166E-01,1.055E-02
3.01829E-02,-3.166E-01,-3.088E-03
3.01849E-02,1.207E+00,3.362E-03
3.01869E-02,-3.557E-01,1.527E-02
3.01889E-02,-2.385E-01,-8.049E-03
3.01909E-02,1.285E+00,7.578E-03
3.01930E-02,-3.948E-01,1.973E-02
3.01950E-02,-1.604E-01,-1.053E-02
3.01970E-02,1.207E+00,1.576E-02
3.01990E-02,-4.338E-01,2.147E-02
3.02010E-02,-8.227E-02,-1.375E-02
3.02030E-02,1.265E+00,2.321E-02
3.02051E-02,-5.315E-01,2.072E-02
3.02071E-02,-8.227E-02,-1.499E-02
3.02091E-02,1.265E+00,2.147E-02
3.02111E-02,-6.291E-01,2.271E-02
3.02131E-02,-4.320E-02,-1.599E-02
3.02151E-02,1.168E+00,1.328E-02
3.02172E-02,-6.877E-01,3.089E-02
3.02192E-02,3.492E-02,-1.549E-02
3.02212E-02,1.187E+00,4.354E-03
3.02232E-02,-8.245E-01,3.809E-02
3.02252E-02,1.521E-01,-1.400E-02
3.02272E-02,1.207E+00,-2.592E-03
3.02292E-02,-1.039E+00,3.536E-02
3.02313E-02,1.716E-01,-1.202E-02
3.02333E-02,1.168E+00,-2.592E-03
3.02353E-02,-1.196E+00,2.866E-02
3.02373E-02,2.693E-01,-9.537E-03
3.02393E-02,1.129E+00,2.369E-03
3.02413E-02,-1.332E+00,1.874E-02
3.02434E-02,4.255E-01,-5.320E-03
3.02454E-02,1.031E+00,7.330E-03
3.02474E-02,-1.449E+00,1.254E-02
3.02494E-02,5.037E-01,-2.592E-03
3.02514E-02,8.943E-01,1.080E-02
3.02534E-02,-1.254E+00,1.155E-02
3.02555E-02,5.232E-01,-3.592E-04
3.02575E-02,9.138E-01,1.006E-02
3.02595E-02,-1.176E+00,1.304E-02
3.02615E-02,6.599E-01,8.811E-04
3.02635E-02,7.576E-01,6.338E-03
3.02655E-02,-9.026E-01,1.155E-02
3.02676E-02,7.185E-01,3.362E-03
3.02696E-02,6.990E-01,6.090E-03
3.02716E-02,-8.245E-01,6.090E-03
3.02736E-02,6.990E-01,2.865E-03
3.02756E-02,6.795E-01,1.155E-02
3.02776E-02,-9.026E-01,-1.847E-03
3.02796E-02,7.771E-01,-2.344E-03
3.02817E-02,5.818E-01,1.924E-02
3.02837E-02,-9.026E-01,-8.545E-03
3.02857E-02,8.552E-01,-1.524E-02
3.02877E-02,5.037E-01,2.668E-02
3.02897E-02,-8.635E-01,-1.028E-02
3.02917E-02,9.138E-01,-2.268E-02
3.02938E-02,4.060E-01,3.065E-02
3.02958E-02,-9.221E-01,-7.553E-03
3.02978E-02,1.070E+00,-2.020E-02
3.02998E-02,4.060E-01,3.040E-02
3.03018E-02,-9.026E-01,-1.351E-03
3.03038E-02,1.402E+00,-1.202E-02
3.03059E-02,3.279E-01,2.668E-02
3.03079E-02,-8.635E-01,3.113E-03
3.03099E-02,1.558E+00,-5.072E-03
3.03119E-02,2.693E-01,2.097E-02
3.03139E-02,-8.830E-01,4.602E-03
3.03159E-02,1.578E+00,-6.560E-03
3.03180E-02,2.302E-01,1.874E-02
3.03200E-02,-8.440E-01,5.098E-03
3.03220E-02,1.539E+00,-1.623E-02
3.03240E-02,1.716E-01,1.849E-02
3.03260E-02,-7.659E-01,7.082E-03
3.03280E-02,1.441E+00,-2.268E-02
3.03300E-02,-4.141E-03,1.924E-02
3.03321E-02,-7.268E-01,7.826E-03
3.03341E-02,1.265E+00,-2.194E-02
3.03361E-02,-4.320E-02,1.973E-02
3.03381E-02,-7.268E-01,8.819E-03
3.03401E-02,1.226E+00,-1.053E-02
3.03421E-02,-1.604E-01,1.725E-02
3.03442E-02,-6.877E-01,9.563E-03
3.03462E-02,1.265E+00,5.098E-03
3.03482E-02,-2.190E-01,1.254E-02
3.03502E-02,-6.096E-01,8.074E-03
3.03522E-02,1.363E+00,1.527E-02
3.03542E-02,-2.580E-01,9.563E-03
3.03563E-02,-5.901E-01,7.826E-03
3.03583E-02,1.324E+00,1.626E-02
3.03603E-02,-3.362E-01,7.330E-03
3.03623E-02,-4.338E-01,4.106E-03
3.03643E-02,1.265E+00,9.315E-03
3.03663E-02,-3.362E-01,8.571E-03
3.03684E-02,-3.166E-01,-1.351E-03
3.03704E-02,1.148E+00,3.610E-03
3.03724E-02,-3.948E-01,1.279E-02
3.03744E-02,-2.385E-01,-5.568E-03
3.03764E-02,1.207E+00,4.354E-03
3.03784E-02,-4.534E-01,1.725E-02
3.03804E-02,-2.190E-01,-9.289E-03
3.03825E-02,1.207E+00,1.155E-02
3.03845E-02,-4.534E-01,2.122E-02
3.03865E-02,-1.213E-01,-1.301E-02
3.03885E-02,1.304E+00,2.048E-02
3.03905E-02,-5.120E-01,2.197E-02
3.03925E-02,-1.018E-01,-1.475E-02
3.03946E-02,1.304E+00,2.420E-02
3.03966E-02,-5.705E-01,2.246E-02
3.03986E-02,1.539E-02,-1.549E-02
3.04006E-02,1.187E+00,1.750E-02
3.04026E-02,-6.877E-01,2.767E-02
3.04046E-02,3.492E-02,-1.524E-02
3.04067E-02,1.187E+00,8.074E-03
3.04087E-02,-7.659E-01,3.511E-02
3.04107E-02,1.130E-01,-1.475E-02
3.04127E-02,1.168E+00,-1.111E-04
3.04147E-02,-9.416E-01,3.834E-02
3.04167E-02,1.912E-01,-1.301E-02
3.04188E-02,1.148E+00,-2.592E-03
3.04208E-02,-1.156E+00,3.338E-02
3.04228E-02,2.498E-01,-1.103E-02
3.04248E-02,1.129E+00,-8.553E-04
3.04268E-02,-1.274E+00,2.345E-02
3.04288E-02,3.865E-01,-7.056E-03
3.04308E-02,1.031E+00,6.834E-03
3.04329E-02,-1.449E+00,1.477E-02
3.04349E-02,4.060E-01,-4.328E-03
3.04369E-02,9.138E-01,1.031E-02
3.04389E-02,-1.371E+00,1.204E-02
3.04409E-02,5.037E-01,-1.847E-03
3.04429E-02,8.943E-01,1.055E-02
3.04450E-02,-1.117E+00,1.304E-02
3.04470E-02,6.795E-01,1.377E-03
3.04490E-02,7.771E-01,7.826E-03
3.04510E-02,-1.000E+00,1.304E-02
3.04530E-02,6.404E-01,1.625E-03
3.04550E-02,6.990E-01,6.090E-03
3.04571E-02,-8.440E-01,9.067E-03
3.04591E-02,7.380E-01,3.858E-03
3.04611E-02,6.404E-01,9.315E-03
3.04631E-02,-7.268E-01,1.377E-03
3.04651E-02,7.771E-01,-3.592E-04
3.04671E-02,6.404E-01,1.502E-02
3.04692E-02,-7.659E-01,-5.568E-03
3.04712E-02,7.576E-01,-1.003E-02
3.04732E-02,5.232E-01,2.345E-02
3.04752E-02,-8.830E-01,-9.785E-03
3.04772E-02,8.748E-01,-1.946E-02
3.04792E-02,5.232E-01,2.965E-02
3.04812E-02,-8.830E-01,-8.793E-03
3.04833E-02,9.138E-01,-2.194E-02
3.04853E-02,4.060E-01,3.189E-02
3.04873E-02,-8.830E-01,-3.832E-03
3.04893E-02,1.265E+00,-1.648E-02
3.04913E-02,3.084E-01,2.866E-02
3.04933E-02,-9.221E-01,8.811E-04
3.04954E-02,1.441E+00,-7.553E-03
3.04974E-02,3.084E-01,2.370E-02
3.04994E-02,-9.026E-01,4.106E-03
3.05014E-02,1.636E+00,-4.824E-03
3.05034E-02,1.716E-01,1.874E-02
3.05054E-02,-8.635E-01,5.842E-03
3.05075E-02,1.617E+00,-1.127E-02
3.05095E-02,1.130E-01,1.700E-02
3.05115E-02,-8.049E-01,6.586E-03
3.05135E-02,1.480E+00,-1.995E-02
3.05155E-02,7.398E-02,1.899E-02
3.05175E-02,-7.659E-01,7.578E-03
3.05196E-02,1.344E+00,-2.343E-02
3.05216E-02,-6.273E-02,1.973E-02
3.05236E-02,-6.877E-01,8.819E-03
3.05256E-02,1.246E+00,-1.822E-02
3.05276E-02,-1.213E-01,1.899E-02
3.05296E-02,-6.096E-01,9.811E-03
3.05316E-02,1.324E+00,-1.847E-03
3.05337E-02,-2.190E-01,1.552E-02
3.05357E-02,-6.487E-01,9.811E-03
3.05377E-02,1.285E+00,1.080E-02
3.05397E-02,-1.995E-01,1.055E-02
3.05417E-02,-5.120E-01,8.074E-03
3.05437E-02,1.363E+00,1.626E-02
3.05458E-02,-3.166E-01,7.578E-03
3.05478E-02,-4.729E-01,5.842E-03
3.05498E-02,1.344E+00,1.428E-02
3.05518E-02,-3.362E-01,8.074E-03
3.05538E-02,-4.143E-01,8.811E-04
3.05558E-02,1.226E+00,6.338E-03
3.05579E-02,-3.557E-01,1.155E-02
3.05599E-02,-3.166E-01,-3.832E-03
3.05619E-02,1.187E+00,3.362E-03
3.05639E-02,-3.752E-01,1.552E-02
3.05659E-02,-2.776E-01,-8.297E-03
3.05679E-02,1.187E+00,8.074E-03
3.05700E-02,-4.143E-01,1.924E-02
3.05720E-02,-1.799E-01,-1.127E-02
3.05740E-02,1.246E+00,1.502E-02
3.05760E-02,-5.315E-01,2.097E-02
3.05780E-02,-1.018E-01,-1.326E-02
3.05800E-02,1.265E+00,2.271E-02
3.05820E-02,-4.729E-01,2.172E-02
3.05841E-02,-8.227E-02,-1.499E-02
3.05861E-02,1.207E+00,2.072E-02
3.05881E-02,-6.291E-01,2.420E-02
3.05901E-02,-4.141E-03,-1.524E-02
3.05921E-02,1.187E+00,1.328E-02
3.05941E-02,-7.268E-01,3.164E-02
3.05962E-02,3.492E-02,-1.574E-02
3.05982E-02,1.168E+00,4.602E-03
3.06002E-02,-8.440E-01,3.784E-02
3.06022E-02,1.521E-01,-1.400E-02
3.06042E-02,1.168E+00,-3.088E-03
3.06062E-02,-1.059E+00,3.660E-02
3.06083E-02,2.302E-01,-1.202E-02
3.06103E-02,1.168E+00,-2.096E-03
3.06123E-02,-1.274E+00,2.792E-02
3.06143E-02,3.084E-01,-8.297E-03
3.06163E-02,1.070E+00,3.362E-03
3.06183E-02,-1.391E+00,1.849E-02
3.06204E-02,3.865E-01,-5.072E-03
3.06224E-02,1.031E+00,8.074E-03
3.06244E-02,-1.391E+00,1.254E-02
3.06264E-02,4.841E-01,-2.096E-03
3.06284E-02,9.334E-01,1.105E-02
3.06304E-02,-1.274E+00,1.279E-02
3.06324E-02,5.037E-01,-1.111E-04
3.06345E-02,8.162E-01,1.006E-02
3.06365E-02,-1.039E+00,1.304E-02
3.06385E-02,6.209E-01,2.121E-03
3.06405E-02,7.771E-01,6.834E-03
3.06425E-02,-8.830E-01,1.105E-02
3.06445E-02,6.599E-01,3.362E-03
3.06466E-02,7.576E-01,6.586E-03
3.06486E-02,-8.245E-01,4.602E-03
3.06506E-02,7.576E-01,1.625E-03
3.06526E-02,6.795E-01,1.155E-02
3.06546E-02,-7.659E-01,-3.088E-03
3.06566E-02,7.966E-01,-4.824E-03
3.06587E-02,6.599E-01,2.023E-02
3.06607E-02,-8.049E-01,-9.041E-03
3.06627E-02,8.552E-01,-1.623E-02
3.06647E-02,5.818E-01,2.693E-02
3.06667E-02,-9.221E-01,-9.537E-03
3.06687E-02,8.943E-01,-2.268E-02
3.06708E-02,4.451E-01,3.139E-02
3.06728E-02,-8.830E-01,-6.560E-03
3.06748E-02,1.051E+00,-2.020E-02
3.06768E-02,4.451E-01,2.965E-02
3.06788E-02,-9.026E-01,-1.351E-03
3.06808E-02,1.441E+00,-1.202E-02
3.06828E-02,3.670E-01,2.593E-02
3.06849E-02,-9.221E-01,3.113E-03
3.06869E-02,1.617E+00,-4.824E-03
3.06889E-02,2.302E-01,2.072E-02
3.06909E-02,-9.026E-01,4.850E-03
3.06929E-02,1.656E+00,-7.553E-03
3.06949E-02,1.716E-01,1.775E-02
3.06970E-02,-8.245E-01,6.090E-03
3.06990E-02,1.558E+00,-1.673E-02
3.07010E-02,1.130E-01,1.800E-02
3.07030E-02,-8.245E-01,6.586E-03
3.07050E-02,1.383E+00,-2.343E-02
3.07070E-02,3.492E-02,1.899E-02
3.07091E-02,-7.659E-01,7.826E-03
3.07111E-02,1.285E+00,-2.120E-02
3.07131E-02,-1.213E-01,1.924E-02
3.07151E-02,-6.877E-01,9.315E-03
3.07171E-02,1.265E+00,-9.537E-03
3.07191E-02,-1.604E-01,1.750E-02
3.07212E-02,-6.096E-01,9.811E-03
3.07232E-02,1.265E+00,6.586E-03
3.07252E-02,-1.995E-01,1.328E-02
3.07272E-02,-5.901E-01,1.006E-02
3.07292E-02,1.363E+00,1.552E-02
3.07312E-02,-3.166E-01,9.315E-03
3.07332E-02,-4.924E-01,7.082E-03
3.07353E-02,1.324E+00,1.601E-02
3.07373E-02,-3.166E-01,7.082E-03
3.07393E-02,-4.338E-01,4.106E-03
3.07413E-02,1.246E+00,1.055E-02
3.07433E-02,-3.557E-01,8.322E-03
3.07453E-02,-3.752E-01,-1.351E-03
3.07474E-02,1.168E+00,4.354E-03
3.07494E-02,-3.166E-01,1.254E-02
3.07514E-02,-2.580E-01,-5.816E-03
3.07534E-02,1.168E+00,4.354E-03
3.07554E-02,-3.557E-01,1.775E-02
3.07574E-02,-1.995E-01,-9.785E-03
3.07595E-02,1.226E+00,1.304E-02
3.07615E-02,-4.338E-01,2.097E-02
3.07635E-02,-1.018E-01,-1.301E-02
3.07655E-02,1.246E+00,2.097E-02
3.07675E-02,-4.729E-01,2.221E-02
3.07695E-02,-6.273E-02,-1.524E-02
3.07716E-02,1.246E+00,2.345E-02
3.07736E-02,-5.510E-01,2.246E-02
3.07756E-02,-2.367E-02,-1.524E-02
3.07776E-02,1.246E+00,1.874E-02
3.07796E-02,-6.682E-01,2.841E-02
3.07816E-02,-4.141E-03,-1.425E-02
3.07836E-02,1.187E+00,7.330E-03
3.07857E-02,-7.854E-01,3.610E-02
3.07877E-02,1.130E-01,-1.475E-02
3.07897E-02,1.168E+00,-1.103E-03
3.07917E-02,-9.612E-01,3.784E-02
3.07937E-02,2.498E-01,-1.251E-02
3.07957E-02,1.129E+00,-3.584E-03
3.07978E-02,-1.156E+00,3.213E-02
3.07998E-02,3.084E-01,-1.028E-02
3.08018E-02,1.168E+00,3.850E-04
3.08038E-02,-1.332E+00,2.246E-02
3.08058E-02,3.670E-01,-6.560E-03
3.08078E-02,1.090E+00,7.082E-03
3.08099E-02,-1.449E+00,1.527E-02
3.08119E-02,4.646E-01,-4.080E-03
3.08139E-02,9.529E-01,1.105E-02
3.08159E-02,-1.352E+00,1.328E-02
3.08179E-02,5.427E-01,-3.592E-04
3.08199E-02,8.943E-01,9.811E-03
3.08220E-02,-1.176E+00,1.328E-02
3.08240E-02,5.427E-01,1.377E-03
3.08260E-02,7.966E-01,8.322E-03
3.08280E-02,-1.000E+00,1.279E-02
3.08300E-02,5.818E-01,2.617E-03
3.08320E-02,7.576E-01,6.090E-03
3.08340E-02,-8.245E-01,8.074E-03
3.08361E-02,7.380E-01,3.362E-03
3.08381E-02,6.990E-01,8.819E-03
3.08401E-02,-7.268E-01,1.625E-03
3.08421E-02,7.966E-01,-3.592E-04
3.08441E-02,5.818E-01,1.552E-02
3.08461E-02,-8.245E-01,-6.560E-03
3.08482E-02,8.162E-01,-1.078E-02
3.08502E-02,5.427E-01,2.296E-02
3.08522E-02,-8.440E-01,-1.028E-02
3.08542E-02,8.748E-01,-2.020E-02
3.08562E-02,5.037E-01,2.965E-02
3.08582E-02,-8.440E-01,-9.041E-03
3.08603E-02,9.724E-01,-2.293E-02
3.08623E-02,4.060E-01,3.015E-02
3.08643E-02,-9.026E-01,-3.088E-03
3.08663E-02,1.187E+00,-1.623E-02
3.08683E-02,4.255E-01,2.767E-02
3.08703E-02,-9.026E-01,1.129E-03
3.08724E-02,1.461E+00,-7.553E-03
3.08744E-02,3.474E-01,2.321E-02
3.08764E-02,-8.635E-01,4.106E-03
3.08784E-02,1.597E+00,-4.080E-03
3.08804E-02,1.326E-01,1.874E-02
3.08824E-02,-9.026E-01,5.098E-03
3.08844E-02,1.539E+00,-1.202E-02
3.08865E-02,1.521E-01,1.849E-02
3.08885E-02,-8.245E-01,6.338E-03
3.08905E-02,1.383E+00,-2.070E-02
3.08925E-02,-4.141E-03,1.899E-02
3.08945E-02,-7.268E-01,7.330E-03
3.08965E-02,1.226E+00,-2.318E-02
3.08986E-02,-4.320E-02,1.948E-02
3.09006E-02,-6.877E-01,8.074E-03
3.09026E-02,1.265E+00,-1.599E-02
3.09046E-02,-1.213E-01,1.849E-02
3.09066E-02,-6.096E-01,9.811E-03
3.09086E-02,1.226E+00,-6.072E-04
3.09107E-02,-1.409E-01,1.353E-02
3.09127E-02,-6.877E-01,9.811E-03
3.09147E-02,1.324E+00,1.279E-02
3.09167E-02,-2.971E-01,1.055E-02
3.09187E-02,-5.705E-01,8.571E-03
3.09207E-02,1.344E+00,1.775E-02
3.09228E-02,-2.385E-01,7.826E-03
3.09248E-02,-4.924E-01,5.842E-03
3.09268E-02,1.265E+00,1.576E-02
3.09288E-02,-2.580E-01,7.578E-03
3.09308E-02,-3.752E-01,1.625E-03
3.09328E-02,1.187E+00,6.090E-03
3.09348E-02,-3.166E-01,1.055E-02
3.09369E-02,-3.166E-01,-4.080E-03
3.09389E-02,1.187E+00,2.617E-03
3.09409E-02,-4.143E-01,1.527E-02
3.09429E-02,-1.995E-01,-7.801E-03
3.09449E-02,1.265E+00,8.571E-03
3.09469E-02,-3.948E-01,1.899E-02
3.09490E-02,-1.604E-01,-1.103E-02
3.09510E-02,1.246E+00,1.700E-02
3.09530E-02,-4.729E-01,2.147E-02
3.09550E-02,-4.320E-02,-1.400E-02
3.09570E-02,1.246E+00,2.345E-02
3.09590E-02,-4.729E-01,2.147E-02
3.09611E-02,-6.273E-02,-1.524E-02
3.09631E-02,1.246E+00,2.048E-02
3.09651E-02,-5.705E-01,2.420E-02
3.09671E-02,5.445E-02,-1.524E-02
3.09691E-02,1.207E+00,1.155E-02
3.09711E-02,-7.073E-01,3.238E-02
3.09732E-02,9.352E-02,-1.549E-02
3.09752E-02,1.168E+00,3.858E-03
3.09772E-02,-8.440E-01,3.734E-02
3.09792E-02,1.716E-01,-1.400E-02
3.09812E-02,1.129E+00,-3.584E-03
3.09832E-02,-1.059E+00,3.660E-02
3.09852E-02,2.302E-01,-1.177E-02
3.09873E-02,1.129E+00,-2.592E-03
3.09893E-02,-1.313E+00,2.742E-02
3.09913E-02,3.084E-01,-8.297E-03
3.09933E-02,1.070E+00,3.362E-03
3.09953E-02,-1.332E+00,1.800E-02
3.09973E-02,4.060E-01,-5.568E-03
3.09994E-02,1.031E+00,9.811E-03
3.10014E-02,-1.391E+00,1.304E-02
3.10034E-02,4.841E-01,-2.344E-03
3.10054E-02,9.138E-01,1.031E-02
3.10074E-02,-1.254E+00,1.229E-02
3.10094E-02,5.427E-01,-3.592E-04
3.10115E-02,8.357E-01,9.067E-03
3.10135E-02,-1.000E+00,1.304E-02
3.10155E-02,6.404E-01,1.873E-03
3.10175E-02,7.380E-01,6.090E-03
3.10195E-02,-9.026E-01,1.055E-02
3.10215E-02,6.990E-01,3.113E-03
3.10236E-02,7.576E-01,6.834E-03
3.10256E-02,-8.049E-01,4.602E-03
3.10276E-02,7.380E-01,2.121E-03
3.10296E-02,6.795E-01,1.180E-02
3.10316E-02,-8.245E-01,-3.336E-03
3.10336E-02,7.185E-01,-3.832E-03
3.10356E-02,5.427E-01,2.023E-02
3.10377E-02,-8.245E-01,-8.297E-03
3.10397E-02,8.357E-01,-1.698E-02
3.10417E-02,5.427E-01,2.767E-02
3.10437E-02,-8.635E-01,-1.028E-02
3.10457E-02,9.529E-01,-2.268E-02
3.10477E-02,5.232E-01,3.164E-02
3.10498E-02,-9.026E-01,-6.312E-03
3.10518E-02,1.187E+00,-1.946E-02
3.10538E-02,4.060E-01,2.965E-02
3.10558E-02,-8.245E-01,-1.351E-03
3.10578E-02,1.383E+00,-9.537E-03
3.10598E-02,3.670E-01,2.544E-02
3.10619E-02,-8.830E-01,3.362E-03
3.10639E-02,1.578E+00,-4.328E-03
3.10659E-02,2.498E-01,2.072E-02
3.10679E-02,-8.440E-01,5.098E-03
3.10699E-02,1.636E+00,-8.297E-03
3.10719E-02,2.302E-01,1.750E-02
3.10740E-02,-8.245E-01,5.346E-03
3.10760E-02,1.519E+00,-1.623E-02
3.10780E-02,1.130E-01,1.849E-02
3.10800E-02,-7.659E-01,5.842E-03
3.10820E-02,1.422E+00,-2.293E-02
3.10840E-02,-2.367E-02,2.023E-02
3.10860E-02,-7.463E-01,7.826E-03
3.10881E-02,1.324E+00,-2.070E-02
3.10901E-02,-1.213E-01,1.973E-02
3.10921E-02,-6.487E-01,9.315E-03
3.10941E-02,1.246E+00,-8.297E-03
3.10961E-02,-1.799E-01,1.700E-02
3.10981E-02,-6.291E-01,9.067E-03
3.11002E-02,1.246E+00,6.338E-03
3.11022E-02,-1.995E-01,1.180E-02
3.11042E-02,-6.096E-01,9.315E-03
3.11062E-02,1.363E+00,1.527E-02
3.11082E-02,-2.190E-01,8.819E-03
3.11102E-02,-5.315E-01,6.586E-03
3.11123E-02,1.285E+00,1.576E-02
3.11143E-02,-3.166E-01,7.578E-03
3.11163E-02,-4.534E-01,3.362E-03
3.11183E-02,1.207E+00,9.811E-03
3.11203E-02,-3.362E-01,9.067E-03
3.11223E-02,-3.362E-01,-1.847E-03
3.11244E-02,1.226E+00,2.865E-03
3.11264E-02,-4.143E-01,1.378E-02
3.11284E-02,-2.580E-01,-6.312E-03
3.11304E-02,1.207E+00,4.106E-03
3.11324E-02,-4.143E-01,1.725E-02
3.11344E-02,-1.213E-01,-1.053E-02
3.11364E-02,1.226E+00,1.304E-02
3.11385E-02,-4.338E-01,2.147E-02
3.11405E-02,-1.604E-01,-1.276E-02
3.11425E-02,1.246E+00,2.097E-02
3.11445E-02,-5.315E-01,2.147E-02
3.11465E-02,-6.273E-02,-1.400E-02
3.11485E-02,1.187E+00,2.395E-02
3.11506E-02,-5.705E-01,2.296E-02
3.11526E-02,-4.141E-03,-1.524E-02
3.11546E-02,1.207E+00,1.700E-02
3.11566E-02,-6.487E-01,2.941E-02
3.11586E-02,9.352E-02,-1.524E-02
3.11606E-02,1.187E+00,6.090E-03
3.11627E-02,-8.245E-01,3.586E-02
3.11647E-02,9.352E-02,-1.400E-02
3.11667E-02,1.187E+00,-1.351E-03
3.11687E-02,-9.612E-01,3.784E-02
3.11707E-02,2.107E-01,-1.251E-02
3.11727E-02,1.148E+00,-2.344E-03
3.11748E-02,-1.176E+00,3.114E-02
3.11768E-02,3.084E-01,-1.028E-02
3.11788E-02,1.109E+00,-1.351E-03
3.11808E-02,-1.410E+00,2.296E-02
3.11828E-02,3.670E-01,-7.304E-03
3.11848E-02,1.109E+00,7.082E-03
3.11868E-02,-1.410E+00,1.403E-02
3.11889E-02,4.255E-01,-4.080E-03
3.11909E-02,9.724E-01,1.105E-02
3.11929E-02,-1.352E+00,1.279E-02
3.11949E-02,5.623E-01,1.369E-04
3.11969E-02,8.162E-01,1.080E-02
3.11989E-02,-1.137E+00,1.254E-02
3.12010E-02,6.209E-01,1.625E-03
3.12030E-02,7.576E-01,8.322E-03
3.12050E-02,-9.416E-01,1.304E-02
3.12070E-02,6.599E-01,2.865E-03
3.12090E-02,6.990E-01,6.090E-03
3.12110E-02,-8.830E-01,7.330E-03
3.12131E-02,7.185E-01,3.113E-03
3.12151E-02,6.209E-01,9.811E-03
3.12171E-02,-8.049E-01,6.330E-04
3.12191E-02,6.795E-01,-3.592E-04
3.12211E-02,6.013E-01,1.651E-02
3.12231E-02,-8.830E-01,-5.816E-03
3.12252E-02,7.576E-01,-1.152E-02
3.12272E-02,5.818E-01,2.345E-02
3.12292E-02,-8.440E-01,-9.785E-03
3.12312E-02,9.334E-01,-2.144E-02
3.12332E-02,4.841E-01,2.990E-02
3.12352E-02,-9.026E-01,-9.041E-03
3.12372E-02,1.011E+00,-2.169E-02
3.12393E-02,4.060E-01,3.089E-02
3.12413E-02,-9.807E-01,-3.336E-03
3.12433E-02,1.265E+00,-1.549E-02
3.12453E-02,3.670E-01,2.742E-02
3.12473E-02,-8.635E-01,1.625E-03
3.12493E-02,1.539E+00,-6.312E-03
3.12514E-02,2.693E-01,2.246E-02
3.12534E-02,-9.026E-01,4.354E-03
3.12554E-02,1.656E+00,-5.320E-03
3.12574E-02,1.912E-01,1.800E-02
3.12594E-02,-8.635E-01,6.338E-03
3.12614E-02,1.578E+00,-1.251E-02
3.12635E-02,5.445E-02,1.800E-02
3.12655E-02,-7.854E-01,6.338E-03
3.12675E-02,1.383E+00,-2.120E-02
3.12695E-02,5.445E-02,1.998E-02
3.12715E-02,-7.073E-01,7.826E-03
3.12735E-02,1.324E+00,-2.318E-02
3.12756E-02,-4.320E-02,1.998E-02
3.12776E-02,-7.854E-01,8.074E-03
3.12796E-02,1.265E+00,-1.599E-02
3.12816E-02,-1.409E-01,1.849E-02
3.12836E-02,-6.487E-01,9.811E-03
3.12856E-02,1.324E+00,8.811E-04
3.12876E-02,-1.604E-01,1.428E-02
3.12897E-02,-6.291E-01,9.067E-03
3.12917E-02,1.324E+00,1.304E-02
3.12937E-02,-2.385E-01,1.006E-02
3.12957E-02,-5.120E-01,8.819E-03
3.12977E-02,1.363E+00,1.626E-02
3.12997E-02,-2.190E-01,7.826E-03
3.13018E-02,-4.729E-01,5.842E-03
3.13038E-02,1.324E+00,1.378E-02
3.13058E-02,-3.166E-01,8.074E-03
3.13078E-02,-3.362E-01,-1.111E-04
3.13098E-02,1.187E+00,5.842E-03
3.13118E-02,-3.557E-01,1.105E-02
3.13139E-02,-2.580E-01,-4.080E-03
3.13159E-02,1.187E+00,3.362E-03
3.13179E-02,-3.362E-01,1.576E-02
3.13199E-02,-1.604E-01,-8.297E-03
3.13219E-02,1.148E+00,9.315E-03
3.13239E-02,-3.948E-01,1.998E-02
3.13260E-02,-1.018E-01,-1.202E-02
3.13280E-02,1.265E+00,1.700E-02
3.13300E-02,-5.510E-01,2.246E-02
3.13320E-02,-1.409E-01,-1.400E-02
3.13340E-02,1.226E+00,2.246E-02
3.13360E-02,-5.120E-01,2.172E-02
3.13380E-02,-4.320E-02,-1.499E-02
3.13401E-02,1.168E+00,1.973E-02
3.13421E-02,-6.487E-01,2.544E-02
3.13441E-02,-4.141E-03,-1.574E-02
3.13461E-02,1.226E+00,1.105E-02
3.13481E-02,-6.291E-01,3.338E-02
3.13501E-02,1.130E-01,-1.450E-02
